id,id_student,gender,region,highest_education,imd_band,age_band,studied_credits,disability,num_of_prev_attempts_y,sum_click,id_site,final_result,final_result_code
20086,568446,1,5,3,7,2,60,1,0.0,2.5107587768969424,724117514.0,Distinction,4
20087,569633,0,5,1,6,1,90,1,0.0,1.6689419795221843,240699194.0,Pass,1
20088,569737,1,7,1,10,1,60,1,0.0,2.617758186397985,1308251156.0,Pass,1
20089,569749,0,4,2,7,1,90,1,0.0,2.034782608695652,93595883.0,Withdrawn,2
20090,569840,0,6,3,3,1,60,1,1.0,2.346206896551724,600532967.0,Pass,1
20091,570119,0,3,1,3,2,90,1,0.0,2.1684901531728666,376448770.0,Pass,1
20092,570411,0,13,1,0,1,60,1,0.0,1.9160063391442155,526415353.0,Pass,1
20093,570863,0,2,1,2,1,60,1,0.0,1.9206730769230769,344950166.0,Pass,1
20094,571644,0,4,1,7,2,60,1,0.0,2.768361581920904,875601869.0,Pass,1
20095,572156,1,5,1,1,2,60,2,1.0,2.0657657657657658,928012942.0,Pass,1
20096,572413,1,6,2,3,1,120,1,0.0,0.0,0.0,Withdrawn,2
20097,572430,0,5,1,8,1,150,1,0.0,2.518867924528302,88697887.0,Pass,1
20098,572434,1,12,1,4,1,60,1,0.0,2.4414414414414414,182206745.0,Pass,1
20099,572722,0,4,1,1,1,60,1,0.0,1.8166666666666667,48834039.0,Withdrawn,2
20100,573328,0,3,2,7,1,60,1,0.0,2.3194444444444446,119884266.0,Fail,3
20101,573742,1,2,2,3,1,60,1,0.0,2.978527607361963,226949239.0,Pass,1
20102,573742,1,2,2,3,1,60,1,0.0,2.978527607361963,226949239.0,Pass,1
20103,573969,0,5,2,8,1,60,1,0.0,2.0,143681362.0,Pass,1
20104,574347,0,10,1,1,1,60,1,0.0,1.7567567567567568,91130715.0,Pass,1
20105,574431,0,10,2,7,2,120,1,0.0,4.854291417165669,818955683.0,Fail,3
20106,574612,1,2,1,5,1,60,1,0.0,1.5991379310344827,193398835.0,Fail,3
20107,574843,1,5,2,6,1,60,1,0.0,2.4719471947194718,247495043.0,Withdrawn,2
20108,575009,0,4,1,10,1,60,1,0.0,2.4340473506200677,735045131.0,Pass,1
20109,575200,0,5,1,2,1,120,1,0.0,1.8962264150943395,86276459.0,Withdrawn,2
20110,575272,0,5,1,2,1,70,2,0.0,0.0,0.0,Withdrawn,2
20111,575380,0,5,2,4,1,60,1,0.0,2.557392102846648,899309920.0,Pass,1
20112,575566,1,8,1,9,1,60,1,0.0,3.5428571428571427,28486009.0,Fail,3
20113,576306,0,2,2,7,1,60,1,1.0,2.4479717813051147,471394264.0,Pass,1
20114,576515,1,2,3,7,1,60,1,0.0,2.8922955974842766,1056378979.0,Pass,1
20115,576885,0,2,2,7,2,120,1,0.0,2.839647577092511,935597901.0,Pass,1
20116,577359,1,8,2,1,1,120,1,0.0,3.0,1627402.0,Withdrawn,2
20117,577520,1,4,2,9,1,60,1,0.0,1.8610421836228288,338003343.0,Pass,1
20118,577526,1,6,1,6,1,60,1,1.0,1.6550218340611353,187682509.0,Pass,1
20119,577751,0,1,1,5,1,60,1,0.0,2.018666666666667,315821463.0,Pass,1
20120,577937,1,7,2,9,2,60,1,0.0,2.346987951807229,341877049.0,Pass,1
20121,578395,0,1,1,7,2,60,1,0.0,2.606837606837607,383194424.0,Pass,1
20122,578616,0,2,2,3,2,60,1,0.0,1.5124223602484472,266243279.0,Pass,1
20123,578646,1,6,1,10,1,60,1,0.0,2.100985221674877,339236908.0,Pass,1
20124,578857,1,7,1,8,1,60,1,0.0,1.6650717703349283,172322865.0,Pass,1
20125,579017,1,2,2,5,1,60,1,0.0,1.6,226568546.0,Pass,1
20126,579172,0,13,2,0,2,60,1,0.0,2.9640044994375705,743866535.0,Fail,3
20127,579386,0,8,1,5,2,60,1,0.0,2.15962441314554,352983230.0,Pass,1
20128,580450,1,2,5,10,1,60,1,1.0,1.9444444444444444,147202735.0,Fail,3
20129,580458,0,3,1,8,1,60,1,0.0,2.724066390041494,794939727.0,Pass,1
20130,580838,1,2,1,6,1,60,1,0.0,3.769230769230769,10580388.0,Withdrawn,2
20131,582009,0,9,1,4,1,60,1,0.0,1.8930131004366813,378643999.0,Pass,1
20132,582197,1,10,3,1,2,60,1,0.0,1.698876404494382,376011674.0,Pass,1
20133,582608,1,4,2,10,1,120,1,0.0,3.205357142857143,186023524.0,Pass,1
20134,583092,1,11,3,10,1,60,1,0.0,2.1645569620253164,64290164.0,Withdrawn,2
20135,583276,0,6,1,5,1,60,1,0.0,2.5308641975308643,131854669.0,Withdrawn,2
20136,583604,0,3,2,7,1,60,1,0.0,3.25,3255285.0,Withdrawn,2
20137,584038,1,3,2,1,2,120,1,0.0,2.058139534883721,140231075.0,Withdrawn,2
20138,584981,1,1,1,1,1,90,1,1.0,2.017857142857143,509201281.0,Pass,1
20139,585153,1,7,2,7,1,120,1,0.0,2.0306553911205074,776010985.0,Pass,1
20140,585354,0,2,1,8,1,60,1,0.0,2.2135922330097086,84704459.0,Pass,1
20141,585432,1,10,3,5,2,60,1,0.0,1.6518218623481782,609195150.0,Pass,1
20142,585626,0,9,1,6,2,60,1,0.0,4.237800154918668,1070800748.0,Pass,1
20143,585773,0,7,1,6,2,60,1,0.0,3.679929266136163,933663679.0,Pass,1
20144,585832,0,12,1,1,1,60,2,0.0,2.2286184210526314,509776618.0,Pass,1
20145,586121,1,1,1,7,1,60,1,0.0,2.2140221402214024,228186461.0,Pass,1
20146,586315,1,8,2,1,1,60,1,0.0,1.814621409921671,629823608.0,Pass,1
20147,586444,0,10,1,2,1,60,1,0.0,2.2152777777777777,238993280.0,Withdrawn,2
20148,586729,0,6,1,10,1,120,1,0.0,1.5933503836317136,322492607.0,Pass,1
20149,586957,1,10,1,2,1,120,2,0.0,4.121951219512195,411423606.0,Withdrawn,2
20150,586957,1,10,1,2,1,120,2,0.0,4.121951219512195,411423606.0,Pass,1
20151,587140,0,1,3,7,2,60,1,0.0,4.233096085409253,924710901.0,Pass,1
20152,587375,1,2,1,6,1,60,1,0.0,1.8583450210378682,592433175.0,Pass,1
20153,587446,0,4,1,9,1,90,1,1.0,2.360655737704918,402873313.0,Pass,1
20154,587579,1,12,1,7,1,60,1,0.0,2.1886982845610494,822625363.0,Pass,1
20155,587772,0,9,1,9,1,90,1,1.0,2.0,17904027.0,Withdrawn,2
20156,587777,1,10,2,2,1,60,1,0.0,2.0,8138568.0,Fail,3
20157,588058,1,4,2,6,2,180,2,0.0,3.7450980392156863,126249610.0,Withdrawn,2
20158,588058,1,4,2,6,2,180,2,0.0,3.7450980392156863,126249610.0,Withdrawn,2
20159,588179,1,9,2,5,1,120,1,0.0,1.6821192052980132,124468108.0,Pass,1
20160,588203,1,11,3,5,1,120,1,0.0,2.513821138211382,508939491.0,Pass,1
20161,588240,1,6,1,7,2,60,1,0.0,2.7665198237885464,567279020.0,Pass,1
20162,588383,1,10,2,3,1,180,1,0.0,0.0,0.0,Withdrawn,2
20163,588383,1,10,2,3,1,60,1,0.0,0.0,0.0,Withdrawn,2
20164,588954,1,10,1,4,1,120,1,1.0,2.4166666666666665,9765892.0,Withdrawn,2
20165,589279,1,9,1,9,2,60,1,0.0,2.708108108108108,304429835.0,Pass,1
20166,589585,0,8,2,5,1,60,1,0.0,2.5846867749419955,353170051.0,Pass,1
20167,590110,0,8,1,3,1,120,1,0.0,2.181286549707602,139179414.0,Withdrawn,2
20168,590127,0,4,1,3,1,60,1,0.0,1.8423913043478262,303040032.0,Pass,1
20169,590227,0,2,3,2,1,60,1,0.0,2.8289473684210527,249037861.0,Withdrawn,2
20170,590340,0,12,2,4,1,70,1,0.0,2.9403508771929823,947371745.0,Distinction,4
20171,590562,0,7,1,5,1,60,1,0.0,3.3763440860215055,154428923.0,Pass,1
20172,590616,1,7,1,7,1,60,1,0.0,2.4302325581395348,141268795.0,Fail,3
20173,590632,0,10,1,10,2,60,1,0.0,2.0,3255785.0,Withdrawn,2
20174,590753,1,5,1,3,1,60,1,0.0,2.6,24416307.0,Fail,3
20175,591540,1,5,1,4,2,60,1,0.0,2.091463414634146,273290711.0,Pass,1
20176,592214,0,4,1,9,1,60,1,0.0,6.913078149920255,1035271472.0,Pass,1
20177,592221,1,2,1,10,1,90,1,0.0,2.0846560846560847,156764014.0,Pass,1
20178,592344,0,2,1,8,1,180,1,0.0,1.515625,52098450.0,Withdrawn,2
20179,592661,1,1,1,5,1,60,1,0.0,2.210843373493976,416277086.0,Pass,1
20180,592899,1,4,2,5,2,60,1,0.0,1.8,172966498.0,Fail,3
20181,593373,1,12,1,0,1,60,1,0.0,1.4478260869565218,193188777.0,Pass,1
20182,593556,1,1,3,2,1,60,1,0.0,2.6382978723404253,38252745.0,Fail,3
20183,593976,0,11,2,6,2,60,1,0.0,2.0028735632183907,286199908.0,Pass,1
20184,594033,0,2,1,10,2,60,1,0.0,2.5501672240802677,492528357.0,Pass,1
20185,594048,1,9,2,7,1,60,1,0.0,2.3592233009708736,256330116.0,Pass,1
20186,594071,0,1,1,5,1,60,1,0.0,1.9375,356299286.0,Pass,1
20187,594161,1,6,2,4,1,60,1,0.0,2.688659793814433,403983632.0,Pass,1
20188,594329,1,10,2,10,1,60,1,0.0,1.7044025157232705,131825979.0,Fail,3
20189,594950,1,5,3,9,2,60,1,0.0,2.369085173501577,528553191.0,Distinction,4
20190,595215,1,10,1,9,1,60,1,0.0,2.9850299401197606,558766238.0,Pass,1
20191,595310,1,1,3,1,1,180,1,0.0,3.1237113402061856,655723216.0,Pass,1
20192,595741,1,4,2,9,1,60,1,0.0,1.738197424892704,192545666.0,Fail,3
20193,595787,1,10,3,1,1,60,1,0.0,2.1991525423728815,193306321.0,Withdrawn,2
20194,595876,1,11,1,8,1,60,1,0.0,2.3865814696485623,264139978.0,Pass,1
20195,595883,0,4,1,10,1,60,1,0.0,2.523026315789474,249752019.0,Fail,3
20196,596322,0,1,3,9,2,60,1,0.0,2.409648405560098,1024367732.0,Pass,1
20197,596359,1,2,3,10,1,60,1,0.0,1.7946768060836502,218849826.0,Pass,1
20198,596420,1,12,1,3,1,60,1,0.0,2.127388535031847,127890039.0,Withdrawn,2
20199,596759,0,1,2,8,1,60,1,0.0,2.1861702127659575,785007853.0,Pass,1
20200,597529,1,3,2,6,2,60,1,0.0,2.3552894211576847,412532081.0,Pass,1
20201,597608,1,9,1,8,2,60,1,0.0,2.3781094527363185,494330641.0,Pass,1
20202,597779,0,1,1,1,1,60,1,0.0,1.8636363636363635,36316785.0,Withdrawn,2
20203,597786,1,3,2,1,1,60,1,0.0,2.8009118541033433,553310995.0,Pass,1
20204,597814,1,7,1,6,1,270,1,0.0,3.05,32555503.0,Withdrawn,2
20205,598103,1,8,1,9,1,60,1,0.0,1.7966903073286051,353715964.0,Pass,1
20206,598141,1,1,3,2,2,120,1,0.0,2.335707019328586,808942352.0,Pass,1
20207,598283,0,1,3,5,1,120,1,0.0,1.5943396226415094,86268900.0,Withdrawn,2
20208,598303,1,3,1,1,1,60,1,0.0,2.8058252427184467,85178508.0,Fail,3
20209,598493,1,2,2,8,2,60,2,0.0,2.3,56976316.0,Withdrawn,2
20210,599083,0,6,1,10,1,60,1,0.0,2.5704887218045114,876217102.0,Pass,1
20211,599270,1,6,2,1,1,60,1,0.0,3.4761904761904763,17091835.0,Withdrawn,2
20212,599651,1,9,2,7,1,60,1,0.0,3.0555555555555554,43948714.0,Fail,3
20213,599877,1,3,1,5,1,120,1,0.0,0.0,0.0,Withdrawn,2
20214,600033,1,4,2,9,2,60,1,0.0,2.6446934739617665,1253204221.0,Pass,1
20215,600502,1,3,2,8,1,150,1,0.0,2.7731481481481484,355179959.0,Fail,3
20216,600554,1,2,1,2,1,60,2,0.0,3.576923076923077,42319491.0,Withdrawn,2
20217,600616,1,9,1,9,1,120,1,0.0,3.081967213114754,49646026.0,Withdrawn,2
20218,600680,1,8,2,7,2,60,1,0.0,1.9192708333333333,316175183.0,Pass,1
20219,601418,1,12,3,0,2,60,1,0.0,1.7671232876712328,183100675.0,Pass,1
20220,602029,0,8,2,8,2,60,1,0.0,4.456616052060737,767543433.0,Pass,1
20221,602185,1,1,3,6,1,90,1,0.0,2.440180586907449,366587004.0,Pass,1
20222,602318,1,12,2,0,1,60,1,0.0,2.3412228796844183,419770341.0,Distinction,4
20223,602528,1,2,3,10,2,60,1,0.0,3.3333333333333335,226358991.0,Pass,1
20224,603224,0,4,1,10,2,60,1,0.0,3.4322625698324023,1186526895.0,Pass,1
20225,603303,1,12,1,0,1,120,1,0.0,2.0557491289198606,472571706.0,Distinction,4
20226,603406,1,5,2,1,1,60,1,0.0,1.8584905660377358,264499975.0,Pass,1
20227,603490,0,8,1,1,1,120,1,0.0,2.35,32553741.0,Withdrawn,2
20228,603493,0,2,4,7,1,60,1,0.0,2.446700507614213,160559333.0,Withdrawn,2
20229,603726,1,7,1,8,1,60,1,0.0,2.375,39066951.0,Withdrawn,2
20230,603961,1,4,2,0,1,60,1,0.0,1.8571428571428572,211583878.0,Pass,1
20231,604500,1,4,2,8,1,60,1,0.0,2.8884462151394423,208058431.0,Pass,1
20232,604632,1,7,1,4,1,180,1,0.0,3.1818181818181817,8953174.0,Withdrawn,2
20233,604671,1,5,2,1,1,60,1,0.0,2.3177083333333335,159023350.0,Fail,3
20234,604709,1,5,2,1,1,60,1,0.0,2.5505050505050506,162308465.0,Pass,1
20235,605488,0,1,1,9,1,120,1,0.0,1.9394572025052192,394105820.0,Pass,1
20236,605676,1,9,1,7,1,120,1,0.0,1.8,4070017.0,Withdrawn,2
20237,605876,1,5,1,1,1,60,1,0.0,3.226379794200187,876673608.0,Pass,1
20238,606089,1,12,1,1,1,120,1,0.0,1.4285714285714286,5696379.0,Withdrawn,2
20239,606247,1,12,1,3,1,60,1,0.0,0.0,0.0,Withdrawn,2
20240,606757,1,1,3,10,2,60,1,0.0,2.3128390596745025,459385633.0,Pass,1
20241,606837,1,7,2,8,2,60,1,0.0,1.7945945945945947,150818289.0,Fail,3
20242,607483,1,9,2,7,1,60,1,0.0,3.0289115646258504,455273806.0,Pass,1
20243,607483,1,9,2,7,1,30,1,0.0,3.0289115646258504,455273806.0,Distinction,4
20244,607525,1,9,2,6,2,60,1,0.0,2.475,327773272.0,Fail,3
20245,607638,1,5,1,1,1,60,1,1.0,2.3189102564102564,513596151.0,Pass,1
20246,607767,1,6,1,10,1,120,1,0.0,1.768637532133676,318538047.0,Pass,1
20247,607975,1,7,1,10,1,60,1,0.0,2.2511415525114153,184514849.0,Pass,1
20248,608775,0,8,1,3,1,120,2,0.0,2.586519114688129,827017759.0,Pass,1
20249,608842,1,7,1,8,1,60,1,0.0,2.874570446735395,477955296.0,Pass,1
20250,609245,1,1,3,9,3,60,1,0.0,2.1611479028697573,748592283.0,Pass,1
20251,609556,1,6,1,10,1,60,1,0.0,1.8102189781021898,573187909.0,Pass,1
20252,609655,1,13,2,0,1,60,1,0.0,2.2962962962962963,21974173.0,Fail,3
20253,610197,1,5,2,4,1,60,1,0.0,2.2863849765258215,349759778.0,Pass,1
20254,610828,1,2,1,9,1,90,1,0.0,3.351543942992874,351094804.0,Fail,3
20255,611013,1,4,2,2,1,60,1,0.0,2.0952380952380953,86480730.0,Pass,1
20256,611159,1,2,1,7,1,60,1,0.0,1.617283950617284,264922752.0,Pass,1
20257,611235,0,4,2,10,1,60,1,0.0,2.287878787878788,107547527.0,Withdrawn,2
20258,611356,0,4,1,7,1,90,1,2.0,2.7777777777777777,21975746.0,Withdrawn,2
20259,611588,1,2,1,8,1,120,1,0.0,2.1129943502824857,146088557.0,Withdrawn,2
20260,611790,0,4,1,5,1,60,2,0.0,1.5502958579881656,417112864.0,Pass,1
20261,611982,1,10,1,4,1,120,1,0.0,1.7318435754189945,148400580.0,Pass,1
20262,612615,1,12,2,0,1,60,1,0.0,2.5,8139182.0,Withdrawn,2
20263,612717,1,12,3,0,1,180,1,0.0,2.3180473372781063,564886913.0,Pass,1
20264,612979,1,9,2,9,1,60,1,0.0,1.6,4069677.0,Withdrawn,2
20265,613910,1,6,2,2,2,70,1,1.0,1.7818181818181817,44987097.0,Fail,3
20266,614499,0,2,2,3,1,60,1,0.0,0.0,0.0,Withdrawn,2
20267,614683,0,1,3,5,1,180,1,0.0,2.563380281690141,57785118.0,Withdrawn,2
20268,614791,0,4,1,9,2,60,1,0.0,1.7245508982035929,137664183.0,Pass,1
20269,614912,0,6,1,7,1,60,1,0.0,1.6842105263157894,15462582.0,Withdrawn,2
20270,615183,0,10,3,5,2,60,1,0.0,2.112219451371571,326361521.0,Withdrawn,2
20271,617249,0,7,1,6,1,120,1,0.0,2.2229299363057327,255533148.0,Withdrawn,2
20272,617850,1,6,1,3,1,120,1,1.0,2.2067796610169492,242920117.0,Pass,1
20273,617952,0,6,1,5,1,60,1,0.0,3.3823529411764706,222252786.0,Fail,3
20274,617993,0,5,1,3,1,60,1,0.0,1.8275862068965518,94637858.0,Withdrawn,2
20275,618033,0,9,1,3,2,60,2,0.0,3.3387755102040817,199515025.0,Withdrawn,2
20276,618531,0,4,1,10,1,120,2,0.0,1.0,813701.0,Withdrawn,2
20277,618737,1,9,1,5,1,60,1,0.0,1.8133561643835616,482344537.0,Distinction,4
20278,618825,0,5,2,1,1,120,2,0.0,0.0,0.0,Withdrawn,2
20279,618989,0,4,2,7,2,90,1,0.0,2.972819216182048,1314730599.0,Pass,1
20280,619055,1,9,3,1,1,120,1,0.0,2.210526315789474,46391075.0,Fail,3
20281,619907,0,2,1,1,1,60,1,0.0,2.0547550432276656,288753597.0,Pass,1
20282,619910,0,4,3,10,2,60,1,0.0,2.9669582118561713,859128955.0,Pass,1
20283,620676,0,1,2,5,1,120,1,1.0,0.0,0.0,Withdrawn,2
20284,622246,1,4,1,10,1,90,1,0.0,1.691029900332226,245590240.0,Withdrawn,2
20285,622555,1,11,2,1,1,60,1,0.0,1.9215017064846416,241584028.0,Distinction,4
20286,622597,0,7,1,2,1,60,1,0.0,2.4505208333333335,313358078.0,Withdrawn,2
20287,623223,1,6,2,3,1,60,1,0.0,1.6258992805755397,113127214.0,Withdrawn,2
20288,623224,1,6,1,9,1,60,1,0.0,0.0,0.0,Withdrawn,2
20289,623225,0,7,1,2,1,60,1,0.0,2.3410740203193035,573432276.0,Pass,1
20290,623276,0,3,2,5,1,60,1,0.0,1.794816414686825,386697455.0,Pass,1
20291,623289,0,3,1,10,1,60,1,0.0,2.3051409618573797,501153264.0,Pass,1
20292,623586,1,2,2,10,2,120,1,0.0,0.0,0.0,Withdrawn,2
20293,623641,0,3,1,4,2,60,1,0.0,2.026627218934911,279282137.0,Pass,1
20294,623864,0,3,1,2,1,60,1,0.0,3.5018679950186797,645142030.0,Pass,1
20295,623864,0,3,1,2,1,60,1,0.0,3.5018679950186797,645142030.0,Pass,1
20296,623937,1,11,2,7,1,60,1,0.0,2.756508422664625,548223866.0,Pass,1
20297,623968,1,11,2,9,1,60,1,0.0,3.8448098663926,807711108.0,Pass,1
20298,624631,1,2,2,8,1,120,1,0.0,0.0,0.0,Withdrawn,2
20299,624891,1,5,2,2,2,60,1,0.0,2.299509001636661,510805038.0,Pass,1
20300,625012,1,8,1,5,2,120,1,1.0,0.0,0.0,Withdrawn,2
20301,625013,1,6,2,8,2,60,1,0.0,0.0,0.0,Withdrawn,2
20302,625283,1,4,1,5,1,60,1,0.0,1.856687898089172,262886216.0,Pass,1
20303,625467,1,12,2,0,2,60,1,0.0,5.376801152737752,1143350478.0,Pass,1
20304,625502,1,1,3,3,1,120,1,0.0,2.3559322033898304,48019119.0,Withdrawn,2
20305,625555,1,5,1,2,1,60,1,0.0,2.2,274195396.0,Pass,1
20306,625765,0,2,1,10,1,60,1,0.0,2.3181818181818183,127028596.0,Fail,3
20307,626132,1,4,2,7,1,60,1,0.0,3.6014263074484942,1054508893.0,Pass,1
20308,626151,1,5,2,4,1,60,1,1.0,0.0,0.0,Withdrawn,2
20309,626179,1,1,3,4,1,60,2,0.0,1.7526041666666667,316555420.0,Pass,1
20310,626552,0,8,1,5,1,300,1,0.0,3.997916666666667,424832830.0,Withdrawn,2
20311,626552,0,8,1,5,1,300,1,0.0,3.997916666666667,424832830.0,Pass,1
20312,626630,1,4,1,10,1,120,1,0.0,1.9538461538461538,160815057.0,Pass,1
20313,626799,1,1,2,5,1,120,1,0.0,0.0,0.0,Withdrawn,2
20314,627097,0,5,1,4,1,120,1,0.0,2.111764705882353,141052332.0,Pass,1
20315,627236,0,11,1,6,2,60,1,0.0,3.58628841607565,352951216.0,Pass,1
20316,627453,1,6,2,1,1,60,1,0.0,2.004854368932039,170555274.0,Pass,1
20317,627476,0,1,3,9,1,190,1,0.0,2.4356846473029043,400077391.0,Pass,1
20318,627618,0,2,1,9,1,60,1,0.0,1.5431309904153354,258458655.0,Withdrawn,2
20319,627695,1,3,2,5,1,60,1,0.0,2.3583333333333334,198596206.0,Fail,3
20320,628259,0,7,1,4,1,120,1,0.0,1.9153439153439153,316947945.0,Fail,3
20321,628390,0,2,3,8,1,60,1,0.0,2.051413881748072,645745239.0,Pass,1
20322,628519,1,6,1,1,1,60,1,0.0,2.3304721030042916,191952817.0,Pass,1
20323,628593,0,3,1,3,1,60,2,0.0,3.1024305555555554,481139190.0,Pass,1
20324,628631,0,12,1,0,1,60,1,0.0,1.7241379310344827,238719429.0,Pass,1
20325,628662,1,1,2,5,1,120,1,1.0,2.3461538461538463,105800689.0,Withdrawn,2
20326,628685,1,5,2,4,2,60,1,0.0,0.0,0.0,Withdrawn,2
20327,628733,0,5,1,1,1,120,1,1.0,1.7826086956521738,18720182.0,Withdrawn,2
20328,629309,1,6,1,1,1,60,2,0.0,3.0865617433414045,1391711637.0,Pass,1
20329,629379,0,4,1,7,1,60,1,0.0,2.2309417040358746,374757236.0,Pass,1
20330,629703,1,9,3,6,2,90,1,0.0,3.600879949717159,1319631461.0,Pass,1
20331,629878,1,4,2,9,2,60,1,0.0,2.5223880597014925,442634109.0,Fail,3
20332,630328,0,6,1,1,1,60,1,0.0,4.154761904761905,69389584.0,Pass,1
20333,630354,1,4,1,10,1,60,1,0.0,2.4523809523809526,138068221.0,Withdrawn,2
20334,630380,1,7,1,7,1,60,2,0.0,1.8983050847457628,294574953.0,Pass,1
20335,630775,1,2,2,6,1,60,1,0.0,1.3333333333333333,2441620.0,Withdrawn,2
20336,630858,1,11,1,3,1,60,1,0.0,1.8699300699300698,596271709.0,Pass,1
20337,630900,1,2,1,8,2,60,1,0.0,4.17572598659717,1077669528.0,Pass,1
20338,630900,1,2,1,8,2,30,1,0.0,4.17572598659717,1077669528.0,Distinction,4
20339,631055,1,4,1,9,1,60,1,0.0,1.8203753351206435,309788899.0,Pass,1
20340,631293,0,2,2,2,2,60,1,0.0,2.357142857142857,68361026.0,Withdrawn,2
20341,631295,0,9,2,7,2,120,2,1.0,2.0754716981132075,43132726.0,Withdrawn,2
20342,631336,0,6,3,5,1,60,1,0.0,2.2222222222222223,102654097.0,Withdrawn,2
20343,631486,1,6,2,4,1,120,1,0.0,2.0,8140009.0,Withdrawn,2
20344,631603,0,7,2,10,1,90,1,0.0,1.7966573816155988,298958491.0,Pass,1
20345,631835,1,3,2,2,1,120,1,0.0,1.9485213581599123,766817381.0,Pass,1
20346,631960,1,11,1,1,1,150,1,0.0,2.235294117647059,13835025.0,Withdrawn,2
20347,631998,0,12,2,0,1,60,1,0.0,1.8073217726396917,433983980.0,Pass,1
20348,632093,0,1,1,10,1,60,1,1.0,2.6542669584245075,755773300.0,Pass,1
20349,632645,0,9,1,5,2,60,1,0.0,1.7406417112299466,311427944.0,Pass,1
20350,632719,1,3,1,5,1,60,1,0.0,1.4166666666666667,48836153.0,Withdrawn,2
20351,632795,0,5,1,8,1,210,1,0.0,1.8314606741573034,72440723.0,Withdrawn,2
20352,632831,1,1,3,6,1,60,1,0.0,1.8742857142857143,145203412.0,Fail,3
20353,632877,1,3,3,2,2,60,1,0.0,5.5703125,1487807547.0,Distinction,4
20354,633237,0,5,1,1,2,120,1,0.0,3.207547169811321,43136251.0,Withdrawn,2
20355,633295,1,12,2,1,1,60,1,0.0,3.9301825993555317,759375780.0,Fail,3
20356,633409,1,4,3,10,2,60,1,0.0,1.4246575342465753,60460988.0,Fail,3
20357,633414,1,1,2,7,1,120,2,0.0,1.6633165829145728,331590729.0,Fail,3
20358,633475,1,11,1,4,1,60,2,0.0,1.8798283261802575,189633208.0,Fail,3
20359,633525,1,6,2,2,1,60,1,0.0,0.0,0.0,Withdrawn,2
20360,633574,0,1,1,3,1,120,2,0.0,2.7004830917874396,520760090.0,Pass,1
20361,634035,1,1,3,3,1,120,1,0.0,2.1116504854368934,167665504.0,Withdrawn,2
20362,634037,1,10,1,10,1,60,1,0.0,1.5984555984555984,215794468.0,Pass,1
20363,634047,1,13,1,3,1,60,1,0.0,1.5955334987593053,335445064.0,Pass,1
20364,634305,0,10,2,1,2,120,1,0.0,1.8786516853932584,739340368.0,Pass,1
20365,634489,0,7,1,1,2,90,1,0.0,1.9415807560137457,237171030.0,Withdrawn,2
20366,634646,1,1,1,8,1,60,1,0.0,1.9516129032258065,103932692.0,Distinction,4
20367,634693,1,8,1,8,1,120,2,0.0,2.0,241654728.0,Withdrawn,2
20368,634966,0,4,1,1,1,60,1,0.0,2.4630872483221475,248637028.0,Fail,3
20369,635071,0,3,4,1,1,120,1,0.0,0.0,0.0,Withdrawn,2
20370,635170,0,12,1,3,2,120,1,0.0,1.6435643564356435,248559484.0,Fail,3
20371,635255,1,8,1,8,1,60,2,0.0,2.906735751295337,475388975.0,Distinction,4
20372,635418,1,2,1,5,2,60,1,0.0,3.2269129287598943,623565960.0,Fail,3
20373,635986,0,3,3,3,2,120,1,0.0,7.954545454545454,17905544.0,Withdrawn,2
20374,635992,0,11,1,9,1,120,1,0.0,2.0921052631578947,753442425.0,Distinction,4
20375,636451,0,5,1,3,1,120,1,0.0,1.7097902097902098,238583073.0,Pass,1
20376,636484,1,5,1,6,1,60,1,0.0,2.424137931034483,240533219.0,Pass,1
20377,636503,0,8,1,3,1,120,1,0.0,1.997289972899729,302590065.0,Fail,3
20378,636590,0,6,1,4,1,150,1,0.0,0.0,0.0,Withdrawn,2
20379,636594,1,4,1,8,1,70,1,0.0,2.2111959287531806,322815616.0,Distinction,4
20380,636697,1,1,3,9,2,60,1,0.0,2.0533807829181496,459884457.0,Pass,1
20381,636712,0,2,1,5,1,120,2,0.0,0.0,0.0,Withdrawn,2
20382,636875,0,2,1,5,2,120,1,0.0,1.9620253164556962,129774096.0,Pass,1
20383,637064,1,3,1,3,1,60,1,0.0,1.5925925925925926,88459834.0,Fail,3
20384,637075,1,7,1,2,1,60,1,0.0,3.066666666666667,61039650.0,Withdrawn,2
20385,637347,0,7,2,8,1,60,1,0.0,1.881578947368421,126833806.0,Fail,3
20386,637374,1,6,1,10,1,120,1,0.0,2.80672268907563,98961324.0,Fail,3
20387,637473,1,6,1,10,1,60,1,0.0,2.4582210242587603,306809067.0,Pass,1
20388,638023,1,4,1,10,1,120,1,0.0,2.814814814814815,21976347.0,Withdrawn,2
20389,638051,1,9,2,5,1,60,1,0.0,1.69140625,210771119.0,Fail,3
20390,638131,1,5,1,5,1,90,1,0.0,2.1447368421052633,61855706.0,Fail,3
20391,638202,1,2,2,1,1,120,1,0.0,2.6987951807228914,67775849.0,Fail,3
20392,638358,1,9,2,10,1,90,1,0.0,0.0,0.0,Withdrawn,2
20393,638384,0,10,2,8,1,60,2,0.0,2.492091388400703,467559390.0,Pass,1
20394,638657,1,4,2,9,1,120,1,0.0,0.0,0.0,Withdrawn,2
20395,639190,1,11,1,3,1,120,1,0.0,2.6315789473684212,15463371.0,Withdrawn,2
